Symbol,Tag,Strike,Real,Barone-Adesi Whaley,Bjerksund-Stensland,FDAmerican,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
PFE,PFE170120C00044000,44,0.06,0,0,0,0,0,0,0,0,0
PFE,PFE170120C00045000,45,0.04,0,0,0,0,0,0,0,0,0
PFE,PFE170120C00047000,47,0.03,0,0,0,0,0,0,0,0,0
PFE,PFE170120C00050000,50,0.02,0,0,0,0,0,0,0,0,0
PFE,PFE170317C00028000,28,6.8,6.708,6.708,6.708,6.708,6.708,6.708,6.708,6.708,6.708
PFE,PFE170317C00032000,32,3.24,2.712,2.712,2.712,2.712,2.712,2.712,2.712,2.712,2.712
PFE,PFE170317C00035000,35,1.79,0,0,0,0,0,0,0,0,0
PFE,PFE170317C00037000,37,1.07,0,0,0,0,0,0,0,0,0
PFE,PFE170317C00040000,40,0.43,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00015000,15,19.86,19.695,19.695,19.695,19.695,19.695,19.695,19.695,19.695,19.695
PFE,PFE180119C00020000,20,14.73,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
PFE,PFE180119C00023000,23,10.9,11.703,11.703,11.703,11.703,11.703,11.703,11.703,11.703,11.703
PFE,PFE180119C00025000,25,10,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705
PFE,PFE180119C00028000,28,7.15,6.708,6.708,6.708,6.708,6.708,6.708,6.708,6.708,6.708
PFE,PFE180119C00030000,30,5.77,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71
PFE,PFE180119C00032000,32,4.5,2.712,2.712,2.712,2.712,2.712,2.712,2.712,2.712,2.712
PFE,PFE180119C00035000,35,2.82,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00037000,37,2.01,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00040000,40,1.11,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00042000,42,0.75,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00045000,45,0.35,0,0,0,0,0,0,0,0,0
PFE,PFE180119C00050000,50,0.12,0,0,0,0,0,0,0,0,0
PG,PG160610C00073500,73.5,7.7,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042
PG,PG160610C00077000,77,5.04,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.546
PG,PG160610C00078000,78,3.58,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547
PG,PG160610C00079000,79,1.61,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548
PG,PG160610C00080000,80,2.27,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160610C00080500,80.5,1.85,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049
PG,PG160610C00081000,81,1.29,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
PG,PG160610C00081500,81.5,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160610C00082000,82,0.75,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160610C00082500,82.5,0.44,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160610C00083000,83,0.21,0,0,0,0,0,0,0,0,0
PG,PG160610C00083500,83.5,0.09,0,0,0,0,0,0,0,0,0
PG,PG160610C00084000,84,0.08,0,0,0,0,0,0,0,0,0
PG,PG160610C00084500,84.5,0.02,0,0,0,0,0,0,0,0,0
PG,PG160610C00085000,85,0.01,0,0,0,0,0,0,0,0,0
PG,PG160610C00085500,85.5,0.03,0,0,0,0,0,0,0,0,0
PG,PG160610C00086000,86,0.03,0,0,0,0,0,0,0,0,0
PG,PG160617C00070000,70,11.3,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG160617C00072500,72.5,7.57,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG160617C00073500,73.5,8.55,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042
PG,PG160617C00075000,75,6.4,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG160617C00077500,77.5,4.35,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG160617C00078000,78,3.55,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547
PG,PG160617C00079000,79,3.49,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548
PG,PG160617C00079500,79.5,2.71,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048
PG,PG160617C00080000,80,2.34,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160617C00080500,80.5,2.1,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049
PG,PG160617C00081000,81,1.69,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
PG,PG160617C00081500,81.5,1.25,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160617C00082000,82,0.96,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160617C00082500,82.5,0.67,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160617C00083000,83,0.45,0,0,0,0,0,0,0,0,0
PG,PG160617C00083500,83.5,0.26,0,0,0,0,0,0,0,0,0
PG,PG160617C00084000,84,0.14,0,0,0,0,0,0,0,0,0
PG,PG160617C00084500,84.5,0.05,0,0,0,0,0,0,0,0,0
PG,PG160617C00085000,85,0.05,0,0,0,0,0,0,0,0,0
PG,PG160617C00085500,85.5,0.13,0,0,0,0,0,0,0,0,0
PG,PG160617C00087500,87.5,0.04,0,0,0,0,0,0,0,0,0
PG,PG160617C00090000,90,0.03,0,0,0,0,0,0,0,0,0
PG,PG160617C00092500,92.5,0.05,0,0,0,0,0,0,0,0,0
PG,PG160617C00095000,95,0.03,0,0,0,0,0,0,0,0,0
PG,PG160624C00075000,75,6.7,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG160624C00076500,76.5,5.5,6.045,6.045,6.045,6.045,6.045,6.045,6.045,6.045,6.045
PG,PG160624C00077000,77,4.8,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.546
PG,PG160624C00079000,79,2.95,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548,3.548
PG,PG160624C00079500,79.5,1.68,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048
PG,PG160624C00080000,80,2.1,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160624C00080500,80.5,1.26,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049
PG,PG160624C00081000,81,1.45,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
PG,PG160624C00081500,81.5,1.15,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160624C00082000,82,1.1,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160624C00082500,82.5,0.74,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160624C00083000,83,0.55,0,0,0,0,0,0,0,0,0
PG,PG160624C00083500,83.5,0.43,0,0,0,0,0,0,0,0,0
PG,PG160624C00084000,84,0.27,0,0,0,0,0,0,0,0,0
PG,PG160624C00084500,84.5,0.18,0,0,0,0,0,0,0,0,0
PG,PG160624C00085000,85,0.07,0,0,0,0,0,0,0,0,0
PG,PG160624C00085500,85.5,0.09,0,0,0,0,0,0,0,0,0
PG,PG160624C00086500,86.5,0.03,0,0,0,0,0,0,0,0,0
PG,PG160624C00087500,87.5,0.13,0,0,0,0,0,0,0,0,0
PG,PG160701C00072000,72,9.55,10.541,10.541,10.541,10.541,10.541,10.541,10.541,10.541,10.541
PG,PG160701C00073500,73.5,7.9,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042,9.042
PG,PG160701C00078500,78.5,2.67,4.047,4.047,4.047,4.047,4.047,4.047,4.047,4.047,4.047
PG,PG160701C00079500,79.5,2.5,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048
PG,PG160701C00080000,80,1.96,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160701C00080500,80.5,1.35,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049
PG,PG160701C00081000,81,1.56,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
PG,PG160701C00081500,81.5,1.72,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160701C00082000,82,1.04,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160701C00082500,82.5,1.05,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160701C00083000,83,0.8,0,0,0,0,0,0,0,0,0
PG,PG160701C00083500,83.5,0.52,0,0,0,0,0,0,0,0,0
PG,PG160701C00084000,84,0.4,0,0,0,0,0,0,0,0,0
PG,PG160701C00084500,84.5,0.29,0,0,0,0,0,0,0,0,0
PG,PG160701C00085000,85,0.14,0,0,0,0,0,0,0,0,0
PG,PG160701C00087000,87,0.04,0,0,0,0,0,0,0,0,0
PG,PG160701C00087500,87.5,0.05,0,0,0,0,0,0,0,0,0
PG,PG160708C00081500,81.5,1.72,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160708C00082000,82,1.02,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160708C00082500,82.5,1.15,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160708C00083000,83,0.92,0,0,0,0,0,0,0,0,0
PG,PG160708C00083500,83.5,0.69,0,0,0,0,0,0,0,0,0
PG,PG160708C00084000,84,0.53,0,0,0,0,0,0,0,0,0
PG,PG160708C00084500,84.5,0.35,0,0,0,0,0,0,0,0,0
PG,PG160715C00040000,40,40.95,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509
PG,PG160715C00050000,50,31.9,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519
PG,PG160715C00055000,55,27.3,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524
PG,PG160715C00060000,60,21.95,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529
PG,PG160715C00065000,65,16.5,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534
PG,PG160715C00067500,67.5,13.08,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037
PG,PG160715C00070000,70,11.51,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG160715C00072500,72.5,7.65,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG160715C00075000,75,7.45,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG160715C00077500,77.5,5,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG160715C00080000,80,3.05,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160715C00082500,82.5,1.36,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160715C00085000,85,0.35,0,0,0,0,0,0,0,0,0
PG,PG160715C00087500,87.5,0.06,0,0,0,0,0,0,0,0,0
PG,PG160715C00090000,90,0.02,0,0,0,0,0,0,0,0,0
PG,PG160715C00092500,92.5,0.08,0,0,0,0,0,0,0,0,0
PG,PG160715C00095000,95,0.03,0,0,0,0,0,0,0,0,0
PG,PG160715C00100000,100,0.08,0,0,0,0,0,0,0,0,0
PG,PG160722C00079500,79.5,3.45,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048,3.048
PG,PG160722C00080000,80,3.05,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160722C00080500,80.5,2.52,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049,2.049
PG,PG160722C00081000,81,1.79,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
PG,PG160722C00081500,81.5,1.45,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
PG,PG160722C00082000,82,1.66,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
PG,PG160722C00082500,82.5,1.35,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160722C00083000,83,1.1,0,0,0,0,0,0,0,0,0
PG,PG160722C00083500,83.5,0.87,0,0,0,0,0,0,0,0,0
PG,PG160722C00084000,84,0.68,0,0,0,0,0,0,0,0,0
PG,PG160722C00084500,84.5,0.52,0,0,0,0,0,0,0,0,0
PG,PG160819C00070000,70,12.55,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG160819C00072500,72.5,9,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG160819C00075000,75,7.7,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG160819C00077500,77.5,5.5,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG160819C00080000,80,3.4,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG160819C00082500,82.5,1.84,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG160819C00085000,85,0.8,0,0,0,0,0,0,0,0,0
PG,PG160819C00087500,87.5,0.28,0,0,0,0,0,0,0,0,0
PG,PG160819C00090000,90,0.08,0,0,0,0,0,0,0,0,0
PG,PG160819C00095000,95,0.04,0,0,0,0,0,0,0,0,0
PG,PG161021C00045000,45,37.15,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514
PG,PG161021C00050000,50,31.4,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519
PG,PG161021C00055000,55,27.05,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524
PG,PG161021C00060000,60,22.65,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529
PG,PG161021C00065000,65,16.41,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534
PG,PG161021C00070000,70,12.05,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG161021C00072500,72.5,9.7,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG161021C00075000,75,7.9,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG161021C00077500,77.5,5.9,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG161021C00080000,80,3.93,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG161021C00082500,82.5,2.5,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG161021C00085000,85,1.35,0,0,0,0,0,0,0,0,0
PG,PG161021C00087500,87.5,0.59,0,0,0,0,0,0,0,0,0
PG,PG161021C00090000,90,0.3,0,0,0,0,0,0,0,0,0
PG,PG161021C00092500,92.5,0.21,0,0,0,0,0,0,0,0,0
PG,PG161021C00095000,95,0.03,0,0,0,0,0,0,0,0,0
PG,PG161021C00100000,100,0.05,0,0,0,0,0,0,0,0,0
PG,PG161021C00105000,105,0.02,0,0,0,0,0,0,0,0,0
PG,PG161021C00110000,110,0.01,0,0,0,0,0,0,0,0,0
PG,PG170120C00037500,37.5,44.9,45.007,45.007,45.007,45.007,45.007,45.007,45.007,45.007,45.007
PG,PG170120C00040000,40,41.9,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509
PG,PG170120C00045000,45,36.75,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514
PG,PG170120C00050000,50,31.5,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519
PG,PG170120C00055000,55,28.65,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524
PG,PG170120C00060000,60,21.6,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529
PG,PG170120C00062500,62.5,17.9,20.032,20.032,20.032,20.032,20.032,20.032,20.032,20.032,20.032
PG,PG170120C00065000,65,14.95,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534
PG,PG170120C00067500,67.5,16.4,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037
PG,PG170120C00070000,70,12.7,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG170120C00072500,72.5,9.6,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG170120C00075000,75,8.39,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG170120C00077500,77.5,6.3,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG170120C00080000,80,4.75,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG170120C00082500,82.5,3.25,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG170120C00085000,85,2.1,0,0,0,0,0,0,0,0,0
PG,PG170120C00087500,87.5,1.28,0,0,0,0,0,0,0,0,0
PG,PG170120C00090000,90,0.69,0,0,0,0,0,0,0,0,0
PG,PG170120C00092500,92.5,0.38,0,0,0,0,0,0,0,0,0
PG,PG170120C00095000,95,0.16,0,0,0,0,0,0,0,0,0
PG,PG170120C00097500,97.5,0.07,0,0,0,0,0,0,0,0,0
PG,PG170120C00100000,100,0.08,0,0,0,0,0,0,0,0,0
PG,PG170120C00105000,105,0.02,0,0,0,0,0,0,0,0,0
PG,PG170120C00110000,110,0.02,0,0,0,0,0,0,0,0,0
PG,PG170120C00115000,115,0.03,0,0,0,0,0,0,0,0,0
PG,PG170120C00120000,120,0.05,0,0,0,0,0,0,0,0,0
PG,PG180119C00037500,37.5,44.9,45.007,45.007,45.007,45.007,45.007,45.007,45.007,45.007,45.007
PG,PG180119C00040000,40,41.3,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509,42.509
PG,PG180119C00045000,45,36.87,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514,37.514
PG,PG180119C00050000,50,31.02,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519,32.519
PG,PG180119C00055000,55,26.95,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524,27.524
PG,PG180119C00060000,60,22.5,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529,22.529
PG,PG180119C00062500,62.5,20.75,20.032,20.032,20.032,20.032,20.032,20.032,20.032,20.032,20.032
PG,PG180119C00065000,65,17.95,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534,17.534
PG,PG180119C00067500,67.5,14.7,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037,15.037
PG,PG180119C00070000,70,13.35,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539,12.539
PG,PG180119C00072500,72.5,9.94,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041,10.041
PG,PG180119C00075000,75,9.61,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544,7.544
PG,PG180119C00077500,77.5,8,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046,5.046
PG,PG180119C00080000,80,6.15,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549
PG,PG180119C00082500,82.5,5.15,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
PG,PG180119C00085000,85,4.17,0,0,0,0,0,0,0,0,0
PG,PG180119C00087500,87.5,3.15,0,0,0,0,0,0,0,0,0
PG,PG180119C00090000,90,2.27,0,0,0,0,0,0,0,0,0
PG,PG180119C00092500,92.5,1.73,0,0,0,0,0,0,0,0,0
PG,PG180119C00095000,95,1.27,0,0,0,0,0,0,0,0,0
PG,PG180119C00100000,100,0.47,0,0,0,0,0,0,0,0,0
PG,PG180119C00105000,105,0.38,0,0,0,0,0,0,0,0,0
TRV,TRV160617C00100000,100,9.73,14.719,14.719,14.719,14.719,14.719,14.719,14.719,14.719,14.719
TRV,TRV160617C00110000,110,4.7,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728
